PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
6708_06,Europa,1,A/67/P,55 Cancri e,41,1,0,0,0,0,,Shamak Sysilstict,1
6709_01,Earth,1,G/1092/S,TRAPPIST-1e,22,0,0,0,0,0,,Lanedy Antoshipson,1
6711_01,Mars,0,D/210/P,TRAPPIST-1e,25,1,,280,714,0,0,Igrish Perle,0
6713_01,Earth,0,F/1395/P,55 Cancri e,24,0,700,0,0,0,0,Raulia Sweene,0
6718_01,Earth,0,G/1088/P,TRAPPIST-1e,37,0,18,238,0,528,0,Dawne Mcfaddoxter,0
6718_02,Earth,1,G/1088/P,TRAPPIST-1e,5,0,0,0,0,0,0,Timmy Mcfaddoxter,0
6718_03,Earth,1,G/1088/P,TRAPPIST-1e,,0,0,0,0,0,0,Garlie Mcfaddoxter,1
6719_01,Mars,1,F/1396/P,TRAPPIST-1e,41,0,0,0,0,0,0,Panter Cres,1
6720_01,Europa,0,A/81/S,TRAPPIST-1e,44,0,0,0,0,0,0,Genubik Guieroolow,1
6721_01,Earth,,G/1095/S,TRAPPIST-1e,23,0,0,0,0,0,0,Lan Cleminglas,1
6722_01,Europa,1,E/445/S,55 Cancri e,28,0,0,0,0,0,0,Phargak Dicely,1
6722_02,Europa,0,E/445/S,55 Cancri e,27,0,0,33,9,1847,2035,Saleh Dicely,0
6722_03,Europa,1,E/445/S,55 Cancri e,40,0,0,0,0,0,0,Skyrmak Dicely,1
6724_01,Europa,1,C/213/P,55 Cancri e,27,0,0,0,0,0,0,Jihoton Haftent,1
6724_02,Europa,1,C/213/P,55 Cancri e,17,0,0,0,0,0,0,Scelava Haftent,1
6725_01,Europa,0,C/214/P,TRAPPIST-1e,32,0,0,390,60,5015,211,Caphira Cratrave,0
6726_01,Earth,0,G/1089/P,TRAPPIST-1e,29,0,68,74,713,37,15,Lillia Dyers,1
6727_01,Earth,0,G/1090/P,TRAPPIST-1e,29,0,0,316,0,,338,Andyn Humphreyes,1
6729_01,Europa,0,A/82/S,TRAPPIST-1e,41,0,0,371,0,1701,21,Becruxa Dedometeel,0
6729_02,Europa,1,A/82/S,55 Cancri e,48,0,0,0,0,0,0,Izarkar Dedometeel,1
6729_03,Europa,0,A/82/S,TRAPPIST-1e,27,0,2664,15,0,109,2,Rassias Brathful,0
6730_01,Earth,0,G/1096/S,TRAPPIST-1e,14,0,0,6,791,49,0,Dell Kerristicey,1
6731_01,Earth,0,F/1397/P,TRAPPIST-1e,32,0,3135,2,0,0,0,Tin Rochan,0
6734_01,Europa,0,C/249/S,55 Cancri e,47,0,0,2699,0,671,8,Pleion Sparsaxle,1
6734_02,Europa,1,C/249/S,55 Cancri e,14,0,0,0,0,0,0,Shail Sparsaxle,1
6734_03,Europa,1,C/249/S,55 Cancri e,37,1,0,0,0,0,0,Alhaino Sparsaxle,1
6734_04,Europa,1,C/249/S,55 Cancri e,33,0,0,0,0,0,0,Wein Sparsaxle,1
6736_01,Mars,0,D/203/S,,33,0,1373,0,23,920,6,Frunk Erry,1
6739_01,Earth,0,G/1097/S,TRAPPIST-1e,44,0,0,714,174,0,0,Ninaha Stantiagord,1
6741_01,Earth,0,G/1098/S,TRAPPIST-1e,37,0,0,1190,4,455,71,Heald Reyersendry,1
6741_02,Earth,,F/1286/S,PSO J318.5-22,18,,103,0,181,1611,22,Jeandy Reyersendry,0
6742_01,Earth,0,F/1287/S,TRAPPIST-1e,33,0,1288,2,0,0,1,Elanie Talls,1
6744_01,Mars,0,F/1399/P,TRAPPIST-1e,21,0,1244,0,1119,0,3,Blakes Nan,0
6744_02,Mars,0,F/1399/P,TRAPPIST-1e,38,0,1717,16,39,0,48,Ane Nan,0
6744_03,Mars,0,D/212/P,55 Cancri e,16,0,1337,0,2614,0,0,Crick Nan,0
6744_04,Mars,1,E/431/P,TRAPPIST-1e,58,0,0,,0,0,0,Frus Nan,0
6744_05,Mars,0,E/431/P,TRAPPIST-1e,41,0,1203,756,140,0,0,Row Nan,0
6745_01,Earth,0,F/1400/P,PSO J318.5-22,28,0,545,0,501,0,0,Jimmyn Mcinton,0
6746_01,Earth,1,G/1092/P,TRAPPIST-1e,28,0,0,0,0,0,0,Luison Mcinton,1
6747_01,Europa,1,C/215/P,TRAPPIST-1e,31,0,,0,0,0,0,Duhrak Alaxed,1
6748_01,Mars,1,F/1289/S,TRAPPIST-1e,27,0,0,0,0,,0,Cank Scake,1
6748_02,Mars,0,F/1289/S,TRAPPIST-1e,7,0,0,0,0,0,,Gra Scake,1
6748_03,Mars,0,F/1289/S,TRAPPIST-1e,25,0,1610,29,6,0,0,Gut Scake,0
6748_04,Mars,0,D/205/S,TRAPPIST-1e,34,0,470,0,,45,539,Moss Scake,0
6749_01,Earth,0,G/1093/P,TRAPPIST-1e,21,0,0,13,813,0,0,Luzel Barrelliver,1
6750_01,Earth,0,G/1094/P,TRAPPIST-1e,29,0,0,95,424,1,364,Rona Goody,0
6751_01,Mars,1,F/1290/S,TRAPPIST-1e,23,0,0,0,0,0,0,Trisp Berle,1
6751_02,Mars,1,E/446/S,TRAPPIST-1e,31,0,0,0,0,0,0,Fal Berle,0
6753_01,Europa,1,B/226/P,TRAPPIST-1e,50,0,0,0,0,0,0,Stra Frablerly,1
6753_02,Europa,0,B/226/P,TRAPPIST-1e,25,0,0,0,0,0,0,Aldibi Frablerly,0
6754_01,Europa,0,C/250/S,TRAPPIST-1e,25,1,0,4209,0,2,896,Marin Gealably,1
6756_01,Earth,0,F/1402/P,TRAPPIST-1e,23,0,0,0,12,726,19,Winia Pittson,0
6756_02,Earth,0,G/1095/P,PSO J318.5-22,46,0,0,0,743,4,6,Monah Pittson,1
6756_03,Earth,0,G/1095/P,TRAPPIST-1e,0,0,0,0,0,0,0,Melvia Pittson,1
6757_01,Mars,0,F/1292/S,TRAPPIST-1e,53,0,1964,0,635,0,0,Eaturs Dato,0
6758_01,Earth,0,F/1403/P,55 Cancri e,25,0,76,600,0,0,25,Sanney Gaineyerson,0
6760_01,Mars,0,F/1404/P,PSO J318.5-22,30,0,51,0,1373,0,5,Shex Pri,1
6761_01,Mars,1,F/1405/P,TRAPPIST-1e,18,0,0,0,0,0,0,Nute Curte,1
6761_02,Mars,0,E/432/P,TRAPPIST-1e,20,0,0,0,0,0,0,Neysma Horte,0
6762_01,Earth,0,F/1293/S,55 Cancri e,54,0,0,704,0,0,0,Monard Jenkinnedy,0
6763_01,Earth,0,G/1097/P,TRAPPIST-1e,20,0,0,97,725,26,104,Bonyam Berges,1
6764_01,Mars,0,F/1294/S,TRAPPIST-1e,32,0,2937,60,696,0,0,Single Rake,0
6764_02,Mars,0,F/1294/S,TRAPPIST-1e,31,0,76,0,2398,102,23,Supix Rake,1
6765_01,Mars,1,F/1295/S,TRAPPIST-1e,55,0,0,0,0,0,0,Lifes Fache,1
6766_01,Earth,0,G/1098/P,PSO J318.5-22,16,0,399,0,3,0,137,Viviay Nieldson,0
6766_02,Earth,1,G/1098/P,TRAPPIST-1e,0,,0,0,0,0,0,Carita Warrishales,1
6766_03,Earth,1,G/1098/P,TRAPPIST-1e,3,0,0,0,0,0,0,Reneen Warrishales,1
6773_01,Earth,0,F/1407/P,TRAPPIST-1e,33,0,47,0,0,,3047,Scotte Greeves,0
6774_01,Earth,1,G/1100/P,TRAPPIST-1e,45,0,0,0,,0,0,Jord Steinardson,1
6774_02,Earth,1,G/1100/P,TRAPPIST-1e,6,0,0,0,0,0,0,Donnie Steinardson,0
6774_03,Earth,0,F/1408/P,TRAPPIST-1e,33,0,0,0,704,0,0,Tancis Steinardson,0
6775_01,Earth,1,G/1101/S,55 Cancri e,14,0,0,0,0,0,0,,1
6776_01,Earth,0,F/1409/P,55 Cancri e,24,0,1,0,0,691,0,Alancy Mcgoway,0
6778_01,Earth,0,F/1299/S,TRAPPIST-1e,47,0,0,758,0,0,1417,Brada Fielson,0
6779_01,Europa,0,B/258/S,TRAPPIST-1e,37,0,0,7920,270,1,322,Terope Busive,1
6779_02,Europa,1,B/258/S,55 Cancri e,14,0,,0,0,0,0,Alhail Stioutody,1
6779_03,Europa,1,B/258/S,TRAPPIST-1e,44,0,0,0,0,0,0,Tabanar Stioutody,1
6779_04,Europa,0,B/258/S,TRAPPIST-1e,11,0,0,0,0,0,0,Altara Stioutody,1
6780_01,Europa,1,C/251/S,55 Cancri e,15,0,0,0,0,0,0,Antinon Plaricit,1
6780_02,Europa,0,C/251/S,TRAPPIST-1e,39,0,2167,30,1472,,0,Eltan Plaricit,1
6782_01,Earth,0,F/1300/S,PSO J318.5-22,15,0,,0,533,72,0,Samany Ments,0
6784_01,Earth,0,G/1102/S,55 Cancri e,60,0,0,0,0,8,698,Allena Currisones,0
6784_02,Earth,0,G/1102/S,TRAPPIST-1e,49,0,0,366,0,0,401,Rosey Currisones,1
6786_01,Earth,0,F/1410/P,PSO J318.5-22,23,0,8,173,0,1052,0,Jeret Hendrewsons,0
6787_01,Earth,0,F/1411/P,TRAPPIST-1e,9,0,0,0,0,0,0,Iney Booneid,1
6787_02,Earth,,F/1411/P,TRAPPIST-1e,0,0,0,0,0,0,0,Helean Booneid,0
6787_03,Earth,0,F/1411/P,TRAPPIST-1e,17,0,108,4,1898,13,0,Therta Hurchanney,0
6787_04,Earth,1,F/1411/P,PSO J318.5-22,42,0,0,0,0,0,0,Cassa Booneid,1
6787_05,Earth,1,F/1411/P,TRAPPIST-1e,16,0,0,0,,0,,Reneen Booneid,1
6787_06,Earth,0,F/1411/P,55 Cancri e,0,0,0,0,0,0,0,Joelan Booneid,1
6787_07,Earth,0,F/1411/P,TRAPPIST-1e,26,0,113,38,0,0,630,Vandy Booneid,0
6788_01,Earth,0,G/1103/P,TRAPPIST-1e,56,0,2,736,0,71,0,Glenna Weberton,0
6789_01,Mars,0,D/213/P,55 Cancri e,26,0,866,0,0,0,0,Widous Mone,1
6792_01,Mars,0,F/1412/P,TRAPPIST-1e,41,0,145,0,2383,30,40,Razzle Reate,1
6794_01,Mars,0,D/206/S,TRAPPIST-1e,27,0,20,0,1000,36,0,Slig Conie,1
6796_01,Earth,0,G/1104/P,TRAPPIST-1e,31,0,470,0,0,182,52,Arlen Kellyons,0
6798_01,Earth,0,F/1414/P,TRAPPIST-1e,40,0,3,0,61,0,742,Therly Jacostarks,1
6799_01,Europa,1,C/252/S,55 Cancri e,40,0,0,0,0,0,0,Terops Namsheary,1
6800_01,Earth,1,G/1105/P,TRAPPIST-1e,15,0,0,0,0,0,0,Luise Krampbelles,1
6801_01,Europa,0,B/259/S,TRAPPIST-1e,50,1,0,7293,136,97,440,Syrmino Imprank,1
6802_01,Europa,0,A/68/P,55 Cancri e,42,0,1751,516,0,12,672,Eleb Disteady,0
6805_01,Europa,0,E/449/S,TRAPPIST-1e,50,0,52,996,0,700,1,Alathim Suasharic,0
6806_01,Earth,0,G/1104/S,TRAPPIST-1e,39,0,14,583,310,0,0,Anniey Gallenry,1
6808_01,Earth,0,F/1416/P,TRAPPIST-1e,27,0,0,,192,38,599,Yolas Santantines,0
6810_01,Mars,1,E/450/S,TRAPPIST-1e,20,0,0,0,0,0,0,Yots Knik,1
6810_02,Mars,0,E/450/S,TRAPPIST-1e,30,0,768,11,2010,0,0,Cruses Knik,1
6810_03,Mars,1,,TRAPPIST-1e,16,0,,0,0,0,0,Cings Knik,1
6810_04,,1,E/450/S,TRAPPIST-1e,36,0,0,0,0,0,0,Shex Knik,1
6810_05,Mars,1,E/450/S,55 Cancri e,68,0,0,0,0,0,0,Dors Knik,1
6813_01,Earth,0,F/1417/P,55 Cancri e,22,0,38,19,348,217,115,Thell Newtontoss,0
6814_01,Mars,0,E/451/S,55 Cancri e,36,0,1339,6,7810,0,0,Flark Potte,1
6816_01,Earth,1,G/1108/P,55 Cancri e,3,0,0,0,0,0,0,Allyny Ewiseston,0
6816_02,Earth,0,G/1108/P,TRAPPIST-1e,28,,944,0,0,0,75,Hilly Ewiseston,0
6816_03,Earth,1,G/1108/P,PSO J318.5-22,32,0,0,0,0,0,0,Enrie Mcfarley,1
6816_04,Earth,0,G/1108/P,TRAPPIST-1e,10,0,0,0,0,0,0,Troyce Ewiseston,1
6816_05,Earth,1,G/1108/P,55 Cancri e,0,0,0,0,0,0,0,Lerion Ewiseston,0
6816_06,Earth,1,G/1108/P,TRAPPIST-1e,9,0,0,0,0,0,0,Evey Ewiseston,1
6817_01,Earth,0,F/1304/S,TRAPPIST-1e,37,0,21,54,5,178,431,Adria Bakericks,0
6818_01,Earth,0,F/1418/P,TRAPPIST-1e,31,0,32,2667,0,0,9,Bra Midtt,1
6820_01,Earth,0,F/1419/P,TRAPPIST-1e,31,0,,0,0,1490,0,Dianie Dickman,0
6821_01,Earth,0,F/1420/P,TRAPPIST-1e,43,0,142,1208,0,0,204,Landa Grifford,0
6822_01,Earth,0,F/1305/S,TRAPPIST-1e,15,0,0,532,29,0,163,Moniey Bradamss,0
6824_01,Earth,0,G/1108/S,TRAPPIST-1e,58,0,,0,0,444,0,Milyla Burker,1
6825_01,Mars,1,F/1306/S,,30,0,0,0,0,0,0,Peefox Kinad,1
6825_02,Mars,0,F/1306/S,TRAPPIST-1e,24,0,3481,0,1236,2,256,,0
6826_01,Earth,0,G/1109/S,TRAPPIST-1e,49,0,0,69,92,1600,15,Elle Harrenoldez,0
6827_01,Europa,0,A/84/S,55 Cancri e,73,0,181,1,840,2618,1949,Dirk Listive,0
6827_02,Europa,1,A/84/S,TRAPPIST-1e,14,0,0,0,0,0,0,Coxaton Listive,1
6827_03,Europa,1,A/84/S,TRAPPIST-1e,50,0,0,0,0,0,0,Zinoces Listive,1
6827_04,Europa,,A/84/S,TRAPPIST-1e,12,0,0,0,0,0,0,Alramak Listive,1
6829_01,Earth,1,G/1109/P,TRAPPIST-1e,2,0,0,0,0,0,0,Ine Hubbarrison,1
6829_02,Earth,0,G/1109/P,TRAPPIST-1e,49,0,355,449,8,0,0,Arllia Hubbarrison,0
6829_03,Earth,1,G/1109/P,TRAPPIST-1e,32,0,0,0,0,0,0,Enryn Hubbarrison,0
6831_01,Earth,1,G/1111/P,TRAPPIST-1e,,0,0,0,0,0,0,Violan Holson,0
6832_01,Mars,1,F/1421/P,TRAPPIST-1e,33,0,0,0,0,0,0,Quid Wala,1
6833_01,Earth,0,E/452/S,,23,0,7,0,0,716,800,Sta Mccarveymon,1
6834_01,Earth,1,G/1111/S,TRAPPIST-1e,23,0,0,0,0,0,,Sonald Coolez,1
6837_01,Mars,1,E/435/P,TRAPPIST-1e,43,0,0,0,0,0,0,Cireal Carté,1
6839_01,Earth,0,F/1307/S,TRAPPIST-1e,36,0,1912,0,0,2,0,Ellena Fryan,0
6840_01,Mars,1,F/1422/P,TRAPPIST-1e,26,0,0,0,0,0,0,Clow Sake,1
6841_01,Mars,1,E/454/S,55 Cancri e,29,0,,0,0,0,0,Tekris Meate,1
6843_01,Europa,1,B/260/S,TRAPPIST-1e,21,0,0,,0,0,0,Acceleb Rimplighty,1
6843_02,Europa,1,B/260/S,55 Cancri e,30,0,0,0,0,0,0,Saxinon Rimplighty,1
6844_01,Mars,0,E/455/S,55 Cancri e,23,0,71,0,1376,0,890,Chones Brin,0
6848_01,Europa,1,D/214/P,TRAPPIST-1e,13,0,0,0,0,0,0,Marinon Ambleetive,1
6850_01,Earth,0,F/1424/P,TRAPPIST-1e,22,,735,138,,0,0,Adamy Wolferton,0
6850_02,Earth,1,G/1113/P,PSO J318.5-22,25,0,0,0,0,0,0,Weslie Wolferton,0
6850_03,Earth,0,E/436/P,TRAPPIST-1e,52,0,2,46,800,0,773,Brancy Wolferton,0
6851_01,Earth,0,E/456/S,TRAPPIST-1e,22,0,0,752,18,0,18,Glorey Bookerson,1
6853_01,Europa,0,C/218/P,55 Cancri e,31,0,0,1604,4058,4094,124,Menkaa Cathome,0
6854_01,Mars,0,E/437/P,TRAPPIST-1e,23,0,3211,4,243,0,0,Graw Bate,0
6857_01,Earth,0,F/1310/S,PSO J318.5-22,35,0,22,0,1179,0,33,Jenn Jenson,0
6858_01,Europa,1,B/229/P,TRAPPIST-1e,26,0,0,0,0,0,0,Asteron Spandisket,1
6858_02,Europa,1,B/229/P,TRAPPIST-1e,14,0,0,0,0,0,0,Kabiak Spandisket,1
6858_03,Europa,0,B/229/P,55 Cancri e,39,0,0,60,0,310,4674,Zinopus Spandisket,0
6858_04,Europa,0,B/229/P,,8,0,0,0,0,0,0,Taura Spandisket,1
6859_01,Earth,1,G/1113/S,PSO J318.5-22,29,0,0,0,0,0,0,Blancy Harry,1
6861_01,Earth,1,G/1114/S,PSO J318.5-22,15,0,0,0,0,0,0,Iney Lambucketty,1
6862_01,Earth,1,G/1115/S,TRAPPIST-1e,48,0,0,0,0,0,0,Diandi Mcfaddennon,1
6862_02,Earth,0,G/1115/S,TRAPPIST-1e,9,0,0,0,0,0,0,Dianie Mcfaddennon,0
6863_01,Earth,0,F/1311/S,TRAPPIST-1e,25,0,0,10,909,0,17,Franda Patrichane,0
6864_01,Europa,1,A/71/P,TRAPPIST-1e,13,0,0,0,0,0,0,Aske Scoudelle,1
6864_02,Europa,1,A/71/P,55 Cancri e,25,,0,0,0,0,0,Phamark Scoudelle,1
6865_01,Europa,0,D/208/S,TRAPPIST-1e,27,,69,2878,0,4232,3798,Thabih Peducting,0
6865_02,Europa,1,D/208/S,TRAPPIST-1e,32,0,0,0,0,0,0,Errim Peducting,1
6866_01,Europa,0,C/253/S,55 Cancri e,20,0,0,17958,99,14,57,Gork Hetforhaft,1
6866_02,Europa,0,C/253/S,55 Cancri e,40,0,6103,7570,860,13117,192,Dscha Hetforhaft,0
6868_01,Earth,0,F/1427/P,TRAPPIST-1e,18,0,0,18,73,2134,25,Jerek Brookenson,0
6869_01,Earth,0,F/1428/P,TRAPPIST-1e,21,0,0,0,901,3,0,Megany Philloway,0
6871_01,Earth,0,G/1116/S,TRAPPIST-1e,38,0,190,1,616,0,,Faithy Rickson,1
6873_01,Europa,0,A/72/P,55 Cancri e,62,0,362,1049,46,104,829,Mesarix Hervel,1
6879_01,Earth,1,G/1119/S,TRAPPIST-1e,23,0,0,0,0,0,0,Joyces Englence,1
6880_01,Mars,0,F/1315/S,TRAPPIST-1e,48,1,2191,0,172,1,0,Dunch Mepie,0
6880_02,Mars,1,E/457/S,TRAPPIST-1e,27,0,0,0,0,0,0,Gacke Mepie,0
6882_01,Mars,1,F/1430/P,55 Cancri e,32,0,0,0,0,0,0,Rail Dake,1
6882_02,Mars,0,E/438/P,TRAPPIST-1e,53,0,0,0,0,0,0,Giamon Dake,0
6883_01,Earth,0,G/1120/S,TRAPPIST-1e,26,0,0,0,1,0,398,Evaned Wolferguson,1
6885_01,Mars,1,F/1316/S,TRAPPIST-1e,46,0,,0,0,0,0,Whee Vloaf,1
6887_01,Earth,0,G/1122/S,TRAPPIST-1e,32,0,0,326,31,5,545,Beathy Patrichane,0
6889_01,Earth,0,F/1317/S,,40,0,862,0,0,0,59,Sallie Santuez,0
6891_01,Mars,0,D/215/P,TRAPPIST-1e,27,0,725,0,1660,0,0,Treynx Casty,1
6892_01,Earth,,F/1318/S,TRAPPIST-1e,28,0,0,669,0,1,2,Cellex Merkins,1
6893_01,Europa,1,B/261/S,TRAPPIST-1e,29,0,0,0,0,0,0,Winork Dreamspric,1
6894_01,Mars,1,F/1319/S,TRAPPIST-1e,37,0,0,0,0,0,0,,1
6894_02,Mars,0,F/1319/S,TRAPPIST-1e,0,0,0,0,0,0,0,Otlios Hacle,1
6894_03,Mars,0,F/1319/S,TRAPPIST-1e,12,,0,0,0,0,0,Risps Hacle,1
6895_01,Europa,0,C/220/P,TRAPPIST-1e,25,0,0,4612,0,2585,1919,Ainon Conachets,0
6896_01,Mars,0,E/459/S,TRAPPIST-1e,,0,473,0,575,0,0,Stote Khake,0
6896_02,Mars,0,F/1320/S,TRAPPIST-1e,3,0,0,0,0,0,0,Goats Khake,1
6896_03,Mars,0,F/1320/S,TRAPPIST-1e,9,0,0,0,0,0,0,Dies Khake,1
6898_01,Europa,0,,55 Cancri e,27,0,146,3786,490,0,18,Gemmark Bootious,1
6899_01,Europa,0,A/73/P,TRAPPIST-1e,59,0,0,0,0,0,0,Anyonon Coweboded,1
6899_02,Europa,,A/73/P,TRAPPIST-1e,24,0,0,0,0,0,0,Ruchban Coweboded,0
6900_01,Earth,1,G/1123/S,TRAPPIST-1e,16,0,0,0,0,0,0,Kyley Hendrys,1
6901_01,Mars,0,F/1321/S,TRAPPIST-1e,16,0,501,974,1164,0,0,Anch Opie,0
6902_01,Europa,1,D/217/P,TRAPPIST-1e,46,0,0,0,0,0,0,Strali Idalpus,1
6903_01,Earth,0,F/1431/P,PSO J318.5-22,25,0,0,1428,0,1483,0,Gabrin Woodwinez,0
6905_01,Earth,0,F/1322/S,TRAPPIST-1e,39,0,130,741,0,0,0,Vana Acobson,0
6905_02,Earth,0,E/460/S,TRAPPIST-1e,15,0,0,0,0,938,44,Lilasa Acobson,0
6905_03,Earth,0,F/1322/S,55 Cancri e,16,0,43,3,750,0,0,Gaylah Acobson,1
6906_01,Mars,0,F/1432/P,TRAPPIST-1e,35,0,1719,4389,1015,0,14,Elix Pelte,1
6906_02,Mars,0,E/440/P,55 Cancri e,43,0,528,13,1583,11,0,Apies Bun,0
6906_03,Mars,1,F/1432/P,TRAPPIST-1e,7,0,0,0,0,0,0,Sesh Pelte,1
6907_01,Earth,1,G/1117/P,TRAPPIST-1e,29,0,0,0,0,0,0,Louisa Mcmahoney,1
6908_01,Europa,0,C/254/S,TRAPPIST-1e,60,0,0,960,46,854,17074,Sheleon Swinvul,0
6910_01,Earth,0,G/1124/S,TRAPPIST-1e,49,0,173,0,18,580,1,Carry Johnsondez,0
6911_01,Mars,0,F/1323/S,TRAPPIST-1e,50,0,118,0,1041,0,0,Powhex Sutte,1
6912_01,Europa,0,C/221/P,TRAPPIST-1e,40,0,0,120,0,2814,318,Weino Slomed,0
6913_01,Mars,1,F/1324/S,TRAPPIST-1e,49,0,0,0,0,0,0,Slus Hacle,1
6913_02,Mars,0,E/461/S,,18,0,1988,0,95,0,0,Cakers Hacle,0
6915_01,Mars,1,F/1325/S,TRAPPIST-1e,29,0,0,0,0,0,0,Chrets Conca,1
6917_01,Mars,0,F/1433/P,TRAPPIST-1e,56,1,995,0,177,0,739,Proos Horte,0
6918_01,Earth,1,G/1126/S,PSO J318.5-22,29,0,0,0,0,0,0,Neilda Barris,1
6920_01,Earth,0,E/462/S,TRAPPIST-1e,29,0,0,10,0,5,975,Verek Wolferguson,0
6921_01,Europa,0,C/255/S,TRAPPIST-1e,22,0,0,1914,2090,100,0,Sadrix Stersetery,1
6921_02,Europa,1,C/255/S,55 Cancri e,24,0,0,0,0,,0,Eleron Fordulgaug,1
6921_03,Europa,0,C/255/S,TRAPPIST-1e,23,0,69,6101,0,0,214,Grum Stersetery,1
6921_04,Europa,0,C/255/S,TRAPPIST-1e,28,1,0,14076,0,928,372,Dsch Stersetery,1
6921_05,Europa,1,C/255/S,55 Cancri e,19,0,0,0,0,0,0,Arrain Fordulgaug,1
6921_06,Europa,0,C/255/S,TRAPPIST-1e,32,0,0,89,0,8330,1,Azhah Stersetery,0
6924_01,Earth,0,G/1127/S,TRAPPIST-1e,37,0,0,0,0,0,0,Lilasa Solon,1
6925_01,Earth,0,G/1120/P,TRAPPIST-1e,26,0,0,0,677,1,108,Juanie Hayerson,0
6926_01,,0,F/1435/P,TRAPPIST-1e,43,0,1944,17,657,0,0,Smals Birt,1
6928_01,Earth,0,E/463/S,TRAPPIST-1e,25,0,439,0,0,557,0,Dont Bookerson,0
6928_02,Earth,0,G/1128/S,TRAPPIST-1e,11,0,0,0,0,0,0,Jodye Bookerson,0
6929_01,Earth,0,G/1122/P,TRAPPIST-1e,4,0,0,0,0,0,0,Nelly Llovers,1
6929_02,Earth,1,G/1122/P,TRAPPIST-1e,32,0,0,0,0,0,0,Natha Llovers,1
6929_03,Earth,0,E/441/P,TRAPPIST-1e,15,0,9,776,4,0,2,Tricki Llovers,1
6930_01,Earth,1,G/1129/S,TRAPPIST-1e,17,0,0,0,0,0,0,Letta Howayery,1
6931_01,Europa,1,C/222/P,55 Cancri e,37,0,0,0,0,0,0,Spurin Amonsmane,1
6932_01,Earth,0,G/1130/S,TRAPPIST-1e,20,0,559,0,83,112,0,Shaele Ewiseston,1
6934_01,Mars,0,F/1436/P,TRAPPIST-1e,47,0,160,0,1232,36,0,Cats Nutty,1
6934_02,Mars,0,E/443/P,55 Cancri e,16,0,1228,0,450,446,,Bleark Nutty,0
6937_01,Earth,1,G/1131/S,TRAPPIST-1e,8,0,0,0,0,0,0,Robyna Petton,1
6939_01,Earth,0,G/1124/P,TRAPPIST-1e,22,0,245,0,0,661,1,Blanie Bears,0
6940_01,Mars,0,F/1326/S,TRAPPIST-1e,39,0,9,0,687,0,0,Goats Steen,1
6943_01,Europa,1,B/262/S,55 Cancri e,57,0,0,0,0,0,0,Mirakis Dynatic,1
6944_01,Europa,1,C/223/P,TRAPPIST-1e,29,0,0,0,0,0,0,Alzird Gented,1
6945_01,Europa,1,B/263/S,55 Cancri e,,0,0,0,0,0,0,Schird Sophaft,1
6946_01,Earth,0,F/1439/P,TRAPPIST-1e,70,0,28,0,0,672,104,Samany Buckson,0
6947_01,Europa,1,B/264/S,TRAPPIST-1e,13,0,0,0,0,0,0,Becruxa Coudered,1
6947_02,Europa,0,B/264/S,TRAPPIST-1e,49,0,0,1757,0,797,567,Cellum Obnoble,1
6949_01,Earth,0,E/464/S,55 Cancri e,25,0,0,12,851,19,103,Lolas Dillestron,0
6950_01,Europa,1,B/265/S,55 Cancri e,19,0,0,0,0,0,0,Alurops Pringry,1
6950_02,Europa,1,B/265/S,55 Cancri e,15,0,0,0,0,0,0,Medib Pringry,1
6951_01,Europa,0,D/219/P,TRAPPIST-1e,37,0,26,2898,9,0,40,Vegas Lendly,1
6951_02,Europa,1,D/219/P,TRAPPIST-1e,,0,0,0,0,0,0,Mares Beling,1
6954_01,Mars,0,E/445/P,TRAPPIST-1e,28,,1998,0,13,87,0,Blug Flie,0
6954_02,,0,E/445/P,TRAPPIST-1e,22,0,969,47,23,134,0,Weet Flie,0
6957_01,Europa,0,B/266/S,TRAPPIST-1e,26,0,135,2080,7,34,84,Minoton Sloweber,1
6960_01,Earth,0,G/1135/S,PSO J318.5-22,25,0,60,0,0,0,777,Allyn Bonnondry,0
6962_01,Earth,0,G/1136/S,TRAPPIST-1e,19,0,0,0,0,804,5,Dona Gibbsonton,0
6963_01,Mars,0,F/1328/S,TRAPPIST-1e,20,0,3839,57,1967,4,2,Soyos Boste,0
6964_01,Earth,0,F/1444/P,55 Cancri e,35,0,0,71,631,0,0,Lilasa Thonyderson,0
6966_01,Earth,0,F/1446/P,TRAPPIST-1e,37,0,951,0,0,80,0,Leneva Freevenson,0
6967_01,Europa,0,C/256/S,55 Cancri e,37,0,0,9965,0,5697,676,Winon Oilpfulle,0
6968_01,Earth,0,F/1447/P,TRAPPIST-1e,13,0,0,114,682,0,7,Dandra Yanton,0
6968_02,Earth,0,F/1447/P,PSO J318.5-22,20,0,0,,0,0,1318,Randa Yanton,0
6970_01,Mars,0,,TRAPPIST-1e,65,,3358,1,12,0,0,Ret Gin,0
6970_02,Mars,0,E/465/S,,29,0,456,230,363,0,0,Coakey Pread,0
6971_01,Europa,0,C/225/P,TRAPPIST-1e,0,0,0,0,0,0,,Alcoran Distured,1
6971_02,Europa,0,C/225/P,TRAPPIST-1e,4,0,0,0,0,0,0,Chard Distured,1
6971_03,Europa,1,C/225/P,TRAPPIST-1e,19,0,0,0,0,0,0,Alkaida Distured,1
